stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8220DB000542,542,Strand View,,53.3836619200447,-6.14626794992908,,,,
8220DB000591,591,Kilbarrack Road,,53.384168,-6.144683,,,,
8220DB000592,592,James Larkin Road,,53.382733,-6.148383,,,,
8220DB000593,593,Howth Road,,53.381849,-6.151638,,,,
8220DB000594,594,Lonsdale,,53.381163,-6.155561,,,,
8220DB000595,595,Foxfield,,53.3806,-6.159239,,,,
8220DB000596,596,Shieling Square,,53.380253,-6.161794,,,,
8220DB000597,597,Maywood,,53.379898,-6.165612,,,,
8220DB000598,598,Avondale Park,,53.379847,-6.169282,,,,
8220DB000599,599,Raheny Library,,53.3803,-6.173081,,,,
8220DB000600,600,Raheny,,53.380248,-6.17612,,,,
8220DB000601,601,Cill Eanna,,53.3792234833174,-6.17966599663793,,,,
8220DB000602,602,Wade's Avenue,,53.378143,-6.183049,,,,
8220DB000603,603,Ennafort Park,,53.377382,-6.187425,,,,
8220DB000604,604,All Saints Road,,53.376355,-6.190791,,,,
8220DB000605,605,The Meadows,,53.375667,-6.193435,,,,
8220DB000606,606,St Brigid's Church,,53.374709,-6.197865,,,,
8220DB000607,607,The Demesne,,53.372516,-6.20203,,,,
8220DB000608,608,Killester Village,,53.371078,-6.204465,,,,
8220DB000609,609,Castle Grove,,53.3698375440776,-6.20862025648968,,,,
8220DB000610,610,Ashbrook,,53.368362,-6.211538,,,,
8220DB000611,611,Hollybrook Park,,53.366754679119,-6.21883292211135,,,,
8220DB000612,612,Copeland Avenue,,53.3657562265179,-6.2242091299833,,,,
8220DB000613,613,Marino Crescent Park,,53.364618,-6.226811,,,,
8220DB000614,614,Fairview,,53.363284,-6.234544,,,,
8220DB000616,616,North Strand Fire Station,,53.359845,-6.239555,,,,
8220DB000617,617,North Strand Road,,53.357895,-6.242009,,,,
8220DB000618,618,Newcomen Bridge,,53.355807,-6.245148,,,,
8220DB000619,619,Five Lamps,,53.354198,-6.247095,,,,
8220DB000620,620,Talbot Street East,,53.350961,-6.25278,,,,
8220DB000621,621,Talbot Street West,,53.350518,-6.256268,,,,
8220DB000624,624,Harmonstown Road,,53.380185,-6.189125,,,,
8220DB000625,625,Lein Park,,53.381788,-6.186321,,,,
8220DB000626,626,Edenmore Green,,53.384495,-6.184056,,,,
8220DB000627,627,Edenmore Grove South,,53.385407,-6.182003,,,,
8220DB000628,628,Edenmore Grove North,,53.386955,-6.183907,,,,
8220DB000629,629,Edenmore Park,,53.386528,-6.185969,,,,
8220DB000630,630,Springdale Road,,53.387244,-6.189322,,,,
8220DB000633,633,Tonlegee Drive,,53.389644,-6.189355,,,,
8220DB000634,634,Tonlegee Avenue,,53.390275,-6.184141,,,,
8220DB000635,635,Edenmore Shopping Centre,,53.389023,-6.183924,,,,
8220DB000636,636,Glenwood Road,,53.388859,-6.186742,,,,
8220DB000637,637,Glenfarne Road,,53.387792,-6.189885,,,,
8220DB000638,638,Springdale Road,,53.386762,-6.18838,,,,
8220DB000639,639,Edenmore Park,,53.386333,-6.186744,,,,
8220DB000640,640,Edenmore Grove North,,53.386705,-6.183451,,,,
8220DB000641,641,Edenmore Grove South,,53.385826,-6.182391,,,,
8220DB000642,642,Edenmore Green,,53.384732,-6.183114,,,,
8220DB000643,643,Saint Joseph's Hospital,,53.383566,-6.183885,,,,
8220DB000644,644,Lein Park,,53.382362,-6.185711,,,,
8220DB000645,645,Harmonstown Road,,53.380169,-6.18863,,,,
8220DB000649,649,All Saints Road,,53.3762836659106,-6.18966656708744,,,,
8220DB000650,650,Sybil Hill Avenue,,53.3754028537338,-6.18552548323385,,,,
8220DB000651,651,All Saints Park,,53.3754794507715,-6.1799309090613,,,,
8220DB000653,653,Raheny,,53.3794630466244,-6.17534163896221,,,,
8220DB000654,654,Watermill Road,,53.37921,-6.177021,,,,
8220DB000655,655,Watermill Drive,,53.3777386713847,-6.17543040232881,,,,
8220DB000656,656,St Anne's Avenue,,53.3764702007961,-6.17770919175966,,,,
8220DB000657,657,All Saints Park,,53.3755453978778,-6.17895111704479,,,,
8220DB000658,658,Waterfall Road,,53.37498,-6.183139,,,,
8220DB000659,659,Sybil Hill Avenue,,53.375237,-6.185878,,,,
8220DB000662,662,Clanmoyle Road,,53.37387,-6.212629,,,,
8220DB000664,664,Donnycarney,,53.374719,-6.219508,,,,
8220DB000665,665,Donnycarney Road,,53.37251,-6.22202,,,,
8220DB000666,666,Mount Temple School,,53.370233,-6.224263,,,,
8220DB000667,667,Copeland Avenue,,53.367982,-6.226987,,,,
8220DB000668,668,Marino Mart,,53.364633,-6.229263,,,,
8220DB000669,669,Crescent Place,,53.366317,-6.228679,,,,
8220DB000670,670,Copeland Avenue,,53.368956,-6.22603,,,,
8220DB000671,671,Mount Temple School,,53.370717,-6.224153,,,,
8220DB000672,672,Donnycarney Road,,53.37354,-6.22109,,,,
8220DB000674,674,Parnell Park,,53.3746860705057,-6.21608209235965,,,,
8220DB000709,709,St Brigid's Church,,53.375038,-6.197039,,,,
8220DB000722,722,Raheny Station,,53.381114,-6.175722,,,,
8220DB000723,723,Raheny Road,,53.384152,-6.175727,,,,
8220DB000724,724,Grange Park Road,,53.386955,-6.17451,,,,
8220DB000725,725,Ardscoil La Salle,,53.389572,-6.170489,,,,
8220DB000726,726,Grange Road,,53.391748,-6.167614,,,,
8220DB000727,727,Ardara Avenue,,53.393705,-6.166838,,,,
8220DB000728,728,Holy Trinity Church,,53.395316,-6.163491,,,,
8220DB000729,729,Holy Trinity NS,,53.396558,-6.162445,,,,
8220DB000730,730,Grangemore Road,,53.398167,-6.161819,,,,
8220DB000738,738,Grange Road,,53.3976003550304,-6.16181320548643,,,,
8220DB000739,739,Holy Trinity Church,,53.3951450858597,-6.16346788917263,,,,
8220DB000740,740,Ardara Avenue,,53.3931412776214,-6.16701261526443,,,,
8220DB000741,741,St Donagh's Road,,53.3919077252208,-6.16745657119052,,,,
8220DB000742,742,Raheny Road,,53.3898234138452,-6.16986158795113,,,,
8220DB000743,743,Woodbine Park,,53.3880248638023,-6.17273523820562,,,,
8220DB000744,744,Belmont Park,,53.3850921988006,-6.17492048437068,,,,
8220DB000745,745,Raheny Station,,53.381343565605,-6.17547167673029,,,,
8220DB000746,746,Kildare Street,,53.3401536166372,-6.25559428153351,,,,
8220DB000747,747,Kildare Street,,53.339931,-6.255724,,,,
8220DB000748,748,Merrion Row,,53.33851,-6.255031,,,,
8220DB000749,749,Baggot Street Lower,,53.337621,-6.250802,,,,
8220DB000750,750,Fitzwilliam Street,,53.336571,-6.248488,,,,
8220DB000751,751,Herbert Street,,53.335321,-6.246572,,,,
8220DB000752,752,Baggot Street Upper,,53.333745,-6.244496,,,,
8220DB000753,753,Waterloo Road,,53.332453,-6.243521,,,,
8220DB000754,754,Burlington Road,,53.330784,-6.24428,,,,
8220DB000755,755,Wellington Lane,,53.328828,-6.245141,,,,
8220DB000756,756,Royal Hospital,,53.3263997617783,-6.2425987467031,,,,
8220DB000757,757,Donnybrook Village,,53.324081,-6.239586,,,,
8220DB000758,758,Victoria Avenue,,53.3226869429527,-6.23767738043155,,,,
8220DB000759,759,Donnybrook Stadium,,53.320349,-6.233346,,,,
8220DB000760,760,Donnybrook Depot,,53.31833,-6.230562,,,,
8220DB000761,761,Teresian School,,53.3161,-6.227487,,,,
8220DB000762,762,RTÉ Studios,,53.314517,-6.224371,,,,
8220DB000763,763,Belfield Court,,53.3123201447816,-6.22110031908025,,,,
8220DB000769,769,Belfield Court,,53.311901,-6.221328,,,,
8220DB000770,770,RTÉ Studios,,53.314636,-6.225732,,,,
8220DB000771,771,Teresian School,,53.31588,-6.227781,,,,
8220DB000772,772,Donnybrook Depot,,53.318485,-6.231321,,,,
8220DB000773,773,Donnybrook Stadium,,53.319916,-6.233273,,,,
8220DB000774,774,Donnybrook,,53.321612,-6.2355,,,,
8220DB000775,775,Donnybrook Village,,53.3234897098036,-6.23908544721613,,,,
8220DB000776,776,Morehampton Terrace,,53.325479,-6.241736,,,,
8220DB000777,777,Royal Hospital,,53.32695,-6.24369,,,,
8220DB000779,779,Waterloo Road,,53.328689,-6.245447,,,,
8220DB000780,780,Burlington Road,,53.331063,-6.244344,,,,
8220DB000781,781,Baggot Street,,53.332626,-6.243664,,,,
8220DB000782,782,Baggot Street Upper,,53.333584,-6.244601,,,,
8220DB000783,783,Baggot Street Lower,,53.335308,-6.246978,,,,
8220DB000784,784,Fitzwilliam Street,,53.336457,-6.248657,,,,
8220DB000785,785,Pembroke Street Lower,,53.337106,-6.251859,,,,
8220DB000786,786,Leeson Street Lower,,53.33513,-6.25612,,,,
8220DB000790,790,Stephen's Green Nth,,53.339316,-6.258367,,,,
8220DB000791,791,Saint Stephen's Green North,,53.33888,-6.256983,,,,
8220DB000792,792,Dawson Street,,53.3404489881504,-6.25858580845119,,,,
8220DB000793,793,Dawson Street,,53.3408597860288,-6.25840386924731,,,,
8220DB000795,795,Berkeley Road,,53.35874,-6.269724,,,,
8220DB000796,796,Berkeley Road,,53.360018,-6.269853,,,,
8220DB000797,797,Phibsborough PO,,53.360726,-6.274662,,,,
8220DB000798,798,Rathdown Road,,53.359477,-6.279641,,,,
8220DB000799,799,Charleville Road,,53.358869,-6.281739,,,,
8220DB000800,800,Annamore Parade,,53.358065,-6.28461,,,,
8220DB000801,801,Annamore Road,,53.35747,-6.287639,,,,
8220DB000802,802,Drumalee,,53.3564983224928,-6.29129872279033,,,,
8220DB000803,803,Oxmantown Road,,53.354713,-6.294044,,,,
8220DB000804,804,O'Devaney Gardens,,53.353685,-6.295693,,,,
8220DB000807,807,Phoenix Park,,53.351557,-6.2977,,,,
8220DB000808,808,North Circular Road,,53.353995,-6.29535,,,,
8220DB000809,809,Marlborough Road,,53.355261,-6.293376,,,,
8220DB000810,810,Ellesmere Avenue,,53.3571,-6.289998,,,,
8220DB000811,811,Annamore Road,,53.357567,-6.287485,,,,
8220DB000812,812,Annamore Parade,,53.358266,-6.284227,,,,
8220DB000813,813,Charleville Road,,53.35919,-6.280959,,,,
8220DB000814,814,St Peter's Church,,53.36054,-6.276097,,,,
8220DB000817,817,Mater Hospital,,53.359646,-6.269612,,,,
8220DB000818,818,O'Connell Avenue,,53.358481,-6.269224,,,,
8220DB000819,819,Blessington Street,,53.356304,-6.265992,,,,
8220DB000820,820,Carnlough Road South,,53.361968,-6.293514,,,,
8220DB000821,821,Drumcliffe Road,,53.364552,-6.293831,,,,
8220DB000822,822,Mulroy Road,,53.367121,-6.29182,,,,
8220DB000823,823,Kilkieran Road,,53.368235,-6.29119,,,,
8220DB000824,824,Bannow Road,,53.369748,-6.293263,,,,
8220DB000825,825,St Finbar's Road,,53.37044,-6.29688,,,,
8220DB000826,826,Carnlough Road,,53.371218,-6.30117,,,,
8220DB000827,827,Ventry Park,,53.371294,-6.303992,,,,
8220DB000828,828,Broombridge Station,,53.37108,-6.29974,,,,
8220DB000829,829,St Finbar's Road,,53.370397,-6.295912,,,,
8220DB000830,830,Bannow Road,,53.369624,-6.292171,,,,
8220DB000831,831,Mulroy Road,,53.367662,-6.291333,,,,
8220DB000832,832,Drumcliffe Road,,53.36363,-6.294064,,,,
8220DB000833,833,Carnlough Road South,,53.361776,-6.293311,,,,
8220DB000834,834,Saint Patrick's Road,,53.361975,-6.260428,,,,
8220DB000835,835,Saint Brigid's Road Lower,,53.362628,-6.263271,,,,
8220DB000836,836,Claude Road for Vision Ireland,,53.363292,-6.266249,,,,
8220DB000837,837,David Road,,53.363778,-6.268213,,,,
8220DB000838,838,Charleville Lawn,,53.364319,-6.270189,,,,
8220DB000839,839,David Road,,53.3637449204179,-6.26776341254,,,,
8220DB000840,840,Claude Road for Vision Ireland,,53.363243,-6.26541,,,,
8220DB000841,841,Saint Patrick's Road,,53.362122,-6.260632,,,,
8220DB000842,842,Stephen's Green East,,53.337252,-6.256313,,,,
8220DB000843,843,Saint Stephen's Green East,,53.337002,-6.256459,,,,
8220DB000844,844,Saint Stephen's Green East,,53.337632,-6.255862,,,,
8220DB000845,845,Leeson Street Lower,,53.335453,-6.256252,,,,
8220DB000846,846,Adelaide Road,,53.333454,-6.254111,,,,
8220DB000847,847,Leeson Street Upper,,53.3316014451627,-6.25221961965177,,,,
8220DB000848,848,Sussex Road,,53.3297279908157,-6.24888799835488,,,,
8220DB000849,849,Appian Way,,53.327898,-6.247927,,,,
8220DB000850,850,Chelmsford Road,,53.326086,-6.251199,,,,
8220DB000851,851,Ranelagh,,53.3251,-6.253221,,,,
8220DB000852,852,Ranelagh,,53.324429,-6.252858,,,,
8220DB000853,853,Sandford Road,,53.322593,-6.24837,,,,
8220DB000854,854,Larch Grove,,53.321632,-6.246578,,,,
8220DB000855,855,Sandford Road,,53.319302,-6.242815,,,,
8220DB000856,856,Clonskeagh Road,,53.317655,-6.240827,,,,
8220DB000857,857,Clonskeagh Hospital,,53.316567,-6.23838,,,,
8220DB000858,858,Clonskeagh,,53.314095,-6.238302,,,,
8220DB000881,881,Clonskeagh,,53.314564,-6.238417,,,,
8220DB000882,882,Clonskeagh Hospital,,53.316705,-6.239155,,,,
8220DB000883,883,Eglinton Road,,53.317685,-6.241036,,,,
8220DB000884,884,Norwood Park,,53.319997,-6.244213,,,,
8220DB000885,885,Hollybank Avenue Lower,,53.321259,-6.246293,,,,
8220DB000886,886,Merton Drive,,53.32262,-6.24863,,,,
8220DB000887,887,Ranelagh,,53.324208,-6.252462,,,,
8220DB00089,89,Lambay Road,,53.377939,-6.261644,,,,
8220DB000893,893,Cowper Road,,53.316072,-6.259158,,,,
8220DB000894,894,Cowper Road West,,53.315193,-6.264192,,,,
8220DB000895,895,Palmerston Villas,,53.313932,-6.264018,,,,
8220DB000896,896,Palmerston Park,,53.3133721496302,-6.26135424684808,,,,
8220DB000897,897,Palmerston Road,,53.3143,-6.25839,,,,
8220DB000903,903,Chelmsford Road,,53.325583,-6.252496,,,,
8220DB000904,904,Appian Way,,53.327417,-6.248848,,,,
8220DB000906,906,Leeson Street Upper,,53.3288107659722,-6.24763437727541,,,,
8220DB000907,907,Dartmouth Road,,53.3297193588566,-6.25075010860467,,,,
8220DB000908,908,Grand Parade,,53.3311542855348,-6.25237303421842,,,,
8220DB000909,909,Adelaide Road,,53.333148,-6.254078,,,,
8220DB000956,956,Naomh Barróg GAA,,53.389832,-6.152901,,,,
8220DB000958,958,St. Donagh's,,53.390917,-6.163785,,,,
8220DB000959,959,Grange Road,,53.391019,-6.166908,,,,
8220DB000960,960,Tonlegee Road,,53.391158,-6.171879,,,,
8220DB000961,961,Millwood Villas,,53.391057,-6.176455,,,,
8220DB000962,962,Limewood Park,,53.390795,-6.182856,,,,
8220DB000963,963,Rathvale,,53.39051,-6.186597,,,,
8220DB000964,964,St John's Church,,53.390073,-6.192164,,,,
8220DB000965,965,Malahide Road,,53.38889,-6.196529,,,,
8220DB000966,966,Oscar Traynor Road,,53.391215,-6.202911,,,,
8220DB000967,967,Coolock Drive,,53.392292,-6.206369,,,,
8220DB000968,968,Armstrong Walk,,53.393759,-6.210683,,,,
8220DB000969,969,Northside Shopping Centre,,53.395682,-6.21549,,,,
8220DB000972,972,Aulden Grange,,53.3969960428841,-6.23492379932213,,,,
8220DB000979,979,St Canice's GNS,,53.389954,-6.297101,,,,
8220DB000980,980,Mellowes Crescent,,53.389805,-6.303031,,,,
8220DB000981,981,Cardiff Castle Road,,53.389781,-6.307061,,,,
8220DB000983,983,Mellowes Road,,53.390142,-6.310956,,,,
8220DB000984,984,Cardiff Castle Road,,53.389911,-6.306755,,,,
8220DB000985,985,Mellowes Crescent,,53.389925,-6.303898,,,,
8220DB000987,987,Finglas Village,,53.39022,-6.299375,,,,
8220DB000988,988,St Canice's GNS,,53.3898902365416,-6.29579510810412,,,,
8220DB000993,993,Larch Hill,,53.397703,-6.229225,,,,
8220DB000997,997,Northside SC,,53.394167,-6.211493,,,,
8220DB000998,998,Armstrong Walk,,53.393575,-6.209789,,,,
8220DB000999,999,Coolock Drive,,53.392241,-6.205965,,,,
8220DB001000,1000,Beechpark Avenue,,53.390983,-6.201808,,,,
8220DB001001,1001,Brookville Crescent,,53.390081,-6.199215,,,,
8220DB001002,1002,Tonlegee Road,,53.389176,-6.195194,,,,
8220DB001003,1003,St John's Church,,53.390299,-6.191071,,,,
8220DB001004,1004,Rathvale,,53.390638,-6.18614,,,,
8220DB001005,1005,Limewood Park,,53.390951,-6.181917,,,,
8220DB001006,1006,Millwood Villas,,53.39117,-6.176826,,,,
8220DB001007,1007,Millbrook Drive,,53.391246,-6.172387,,,,
8220DB001008,1008,Kilbarrack Road,,53.391127,-6.166934,,,,
8220DB001009,1009,St. Donagh's Road,,53.391089,-6.164485,,,,
8220DB001012,1012,Naomh Barróg GAA,,53.39025,-6.152627,,,,
8220DB001013,1013,Earlsfort Terrace,,53.334181,-6.258346,,,,
8220DB001015,1015,Harcourt Street,,53.33273,-6.259966,,,,
8220DB001016,1016,Richmond Street South,,53.33084,-6.26433,,,,
8220DB001017,1017,Grove Park,,53.329369,-6.264322,,,,
8220DB001018,1018,Cathal Brugha Barracks,,53.327585,-6.26465,,,,
8220DB001019,1019,Military Road,,53.32643,-6.26483,,,,
8220DB001020,1020,Rathmines,,53.32508,-6.26508,,,,
8220DB001021,1021,Rathmines Road Upper,,53.32138,-6.265652,,,,
8220DB001022,1022,Summerville Park,,53.3195217438255,-6.26455667416163,,,,
8220DB001023,1023,Rathmines Close,,53.3170461890185,-6.26491228899521,,,,
8220DB001024,1024,Frankfort Avenue,,53.3158523430749,-6.26502075611147,,,,
8220DB001025,1025,Trinity Hall,,53.3116,-6.262477,,,,
8220DB001026,1026,Dartry Road,,53.309106,-6.260327,,,,
8220DB001027,1027,South Hill,,53.308738,-6.257911,,,,
8220DB001028,1028,Chuchtown Road Lower,,53.308499,-6.255715,,,,
8220DB001062,1062,Chuchtown Road Lower,,53.30826,-6.255319,,,,
8220DB001063,1063,South Hill,,53.308572,-6.258863,,,,
8220DB001064,1064,Dartry Road,,53.309429,-6.260929,,,,
8220DB001065,1065,Trinity Hall,,53.311829,-6.262783,,,,
8220DB001066,1066,Palmerston Villas,,53.313753,-6.264085,,,,
8220DB001067,1067,Rathmines Close,,53.317051,-6.265227,,,,
8220DB001068,1068,Rathmines Road Upper,,53.320558,-6.265385,,,,
8220DB001069,1069,Swan Shopping Centre,,53.323285,-6.26562,,,,
8220DB001070,1070,Rathmines,,53.32498,-6.265356,,,,
8220DB001071,1071,Cathal Brugha Barracks,,53.32729,-6.26485,,,,
8220DB001072,1072,Richmond Street South,,53.331027,-6.264585,,,,
8220DB001074,1074,Harcourt Street,,53.334001,-6.261742,,,,
8220DB001076,1076,Swan Shopping Centre,,53.323131,-6.265491,,,,
8220DB001077,1077,Rathmines Garda Station,,53.321573,-6.266545,,,,
8220DB001078,1078,Rathmines Park,,53.319413,-6.268809,,,,
8220DB001079,1079,Leicester Avenue,,53.316655,-6.270752,,,,
8220DB001080,1080,Garville Avenue,,53.314909,-6.271873,,,,
8220DB001081,1081,Rathgar East,,53.31265,-6.273495,,,,
8220DB001082,1082,Rathgar West,,53.311676,-6.275771,,,,
8220DB001083,1083,Brighton Road,,53.311146,-6.278253,,,,
8220DB001085,1085,Terenure Road East,,53.3101,-6.282377,,,,
8220DB001086,1086,Terenure Road West,,53.30967,-6.285606,,,,
8220DB001087,1087,Greenlea Road,,53.310335,-6.289391,,,,
8220DB001088,1088,Parkmore Drive,,53.310974,-6.293178,,,,
8220DB001089,1089,Lavarna Grove,,53.311656,-6.297503,,,,
8220DB001090,1090,Kimmage Road West,,53.312104,-6.300576,,,,
8220DB001091,1091,Whitehall Road East,,53.31237,-6.30534,,,,
8220DB001117,1117,Terenure Road West,,53.311891,-6.298229,,,,
8220DB001118,1118,Hazelbrook Road,,53.311367,-6.294918,,,,
8220DB001119,1119,Parkmore Drive,,53.310936,-6.292414,,,,
8220DB001120,1120,Terenure Garda Station,,53.310198,-6.287986,,,,
8220DB001121,1121,Terenure Library,,53.309002,-6.285408,,,,
8220DB001122,1122,Rathdown Park,,53.30722,-6.288375,,,,
8220DB001123,1123,Lakelands Park,,53.305577,-6.291037,,,,
8220DB001124,1124,Terenure College,,53.304173,-6.293404,,,,
8220DB001159,1159,Bushy Park House,,53.30249,-6.2963,,,,
8220DB001160,1160,Terenure College,,53.304394,-6.293125,,,,
8220DB001161,1161,Lakelands Park,,53.306063,-6.290462,,,,
8220DB001162,1162,Rathdown Park,,53.307732,-6.28777,,,,
8220DB001163,1163,Terenure Library,,53.308873,-6.285863,,,,
8220DB001164,1164,Terenure Road East,,53.310412,-6.281584,,,,
8220DB001165,1165,Rathgar West,,53.311712,-6.276429,,,,
8220DB001166,1166,Rathgar East,,53.31389,-6.272905,,,,
8220DB001167,1167,Garville Avenue,,53.315945,-6.271396,,,,
8220DB001168,1168,Leicester Avenue,,53.317929,-6.27001,,,,
8220DB001169,1169,Rathmines Park,,53.320056,-6.268558,,,,
8220DB001170,1170,Rathmines Garda Station,,53.321689,-6.266525,,,,
8220DB001171,1171,Gardiner Street Lower,,53.350318,-6.254263,,,,
8220DB001172,1172,Deverell Place,,53.351743,-6.255256,,,,
8220DB001173,1173,Parnell Street East,,53.353706,-6.256678,,,,
8220DB001174,1174,Mountjoy Square West,,53.3561865814529,-6.25854512541131,,,,
8220DB001175,1175,Gardiner Street Upper,,53.358413194465,-6.26084318209768,,,,
8220DB001176,1176,Coolock Lane Park,,53.399355,-6.221878,,,,
8220DB001177,1177,Clonshaugh Industrial Estate West,,53.400897,-6.225257,,,,
8220DB001178,1178,Clonshaugh Industrial Estate North,,53.4034534096905,-6.21884924282634,,,,
8220DB001179,1179,Clonshaugh Industrial Estate East,,53.399931,-6.218921,,,,
8220DB001184,1184,Talbot Street East,,53.35086,-6.25385,,,,
8220DB001185,1185,Oak Road,,53.3763670141117,-6.22151304646931,,,,
8220DB001186,1186,Belton Park Road,,53.377643,-6.22633,,,,
8220DB001187,1187,Celtic Park Road,,53.378608,-6.231355,,,,
8220DB001188,1188,Collinswood,,53.380018,-6.235596,,,,
8220DB001190,1190,Collinswood,,53.380156,-6.235786,,,,
8220DB001191,1191,Collins Court,,53.379217,-6.233074,,,,
8220DB001192,1192,Celtic Park Road,,53.378633,-6.230663,,,,
8220DB001193,1193,The Yard,,53.3779921991309,-6.22744276884898,,,,
8220DB001194,1194,Belton Park Road,,53.37748,-6.22521,,,,
8220DB001195,1195,Oak Road,,53.37639,-6.221241,,,,
8220DB001196,1196,Elm Mount Road,,53.377787,-6.214915,,,,
8220DB001197,1197,Artane Cottages,,53.379232,-6.211758,,,,
8220DB001198,1198,Artane Roundabout,,53.382512,-6.206916,,,,
8220DB001199,1199,Mask Avenue,,53.384985,-6.202768,,,,
8220DB001200,1200,Coolock Village,,53.386963,-6.20103,,,,
8220DB001201,1201,Dunree Park,,53.39079,-6.196148,,,,
8220DB001202,1202,Newtown Cottages,,53.392501,-6.193429,,,,
8220DB001203,1203,Darndale Roundabout,,53.396726,-6.187536,,,,
8220DB001205,1205,Clarehall Shopping Centre,,53.401503,-6.181858,,,,
8220DB001218,1218,Belcamp Lane,,53.399706,-6.184281,,,,
8220DB001219,1219,Danieli Road,,53.381302,-6.208334,,,,
8220DB001220,1220,Artane Cottages,,53.378763,-6.212199,,,,
8220DB001221,1221,Elm Mount Road,,53.376816,-6.216098,,,,
8220DB001222,1222,Ardlea Road,,53.384066,-6.20685,,,,
8220DB001223,1223,Chanel Avenue,,53.385251,-6.208514,,,,
8220DB001224,1224,Maryfield Avenue,,53.386644,-6.210936,,,,
8220DB001225,1225,Maryfield Drive,,53.386859,-6.213904,,,,
8220DB001226,1226,Ardmore Drive,,53.388582,-6.21493,,,,
8220DB001227,1227,Kilmore Avenue,,53.39114,-6.21516,,,,
8220DB001228,1228,Cromcastle Avenue,,53.392429,-6.218513,,,,
8220DB001229,1229,Castletimon Green,,53.394312,-6.225426,,,,
8220DB001231,1231,Castletimon Road,,53.395489,-6.227843,,,,
8220DB001232,1232,Castletimon Park,,53.395286,-6.230483,,,,
8220DB001233,1233,Castletimon Drive,,53.394362,-6.231243,,,,
8220DB001234,1234,Ballyshannon Avenue,,53.394688,-6.232613,,,,
8220DB001235,1235,Castletimon Green,,53.394737,-6.225604,,,,
8220DB001237,1237,Cromcastle Avenue,,53.392679,-6.218984,,,,
8220DB001238,1238,Kilmore Avenue,,53.391566,-6.21491,,,,
8220DB001239,1239,Ardmore Drive,,53.389004,-6.214882,,,,
8220DB001240,1240,Maryfield Avenue,,53.386818,-6.21117,,,,
8220DB001241,1241,Chanel Avenue,,53.385879,-6.209089,,,,
8220DB001242,1242,Ardlea Road,,53.384492,-6.207073,,,,
8220DB001243,1243,Greencastle Avenue,,53.3949,-6.199914,,,,
8220DB001244,1244,Cromcastle Green,,53.392907,-6.220447,,,,
8220DB001245,1245,Glin Avenue,,53.397997,-6.206219,,,,
8220DB001246,1246,Kilbarron Park,,53.393493,-6.222979,,,,
8220DB001247,1247,Greencastle Avenue,,53.395081,-6.199981,,,,
8220DB001248,1248,Greencastle Parade,,53.392989,-6.197167,,,,
8220DB001249,1249,Adare Road,,53.395181,-6.20124,,,,
8220DB001250,1250,Bunratty Road,,53.393739,-6.207556,,,,
8220DB001251,1251,Kilbarron Park,,53.393457,-6.222379,,,,
8220DB001252,1252,Kilmore Road,,53.393638,-6.214613,,,,
8220DB001253,1253,Tranquility Grove,,53.393864,-6.214694,,,,
8220DB001254,1254,Adare Avenue,,53.395117,-6.211363,,,,
8220DB001255,1255,Adare Park,,53.394354,-6.208974,,,,
8220DB001256,1256,Bunratty Road,,53.393631,-6.206944,,,,
8220DB001258,1258,Marigold Avenue,,53.398187,-6.190827,,,,
8220DB001259,1259,Marigold Road,,53.39859,-6.194885,,,,
8220DB001260,1260,Belcamp Avenue,,53.400178,-6.198819,,,,
8220DB001262,1262,Clonshaugh Drive,,53.402004,-6.204908,,,,
8220DB001265,1265,Marigold Avenue,,53.398221,-6.190705,,,,
8220DB001266,1266,Clonshaugh Drive,,53.402055,-6.204725,,,,
8220DB001267,1267,Ferrycarrig Park,,53.400855,-6.200249,,,,
8220DB001268,1268,Belcamp Avenue,,53.399894,-6.197898,,,,
8220DB001269,1269,Marigold Road,,53.3984289595154,-6.19371931703884,,,,
8220DB001270,1270,Darndale Roundabout,,53.396497,-6.18723,,,,
8220DB001272,1272,Newtown Cottages,,53.392882,-6.191879,,,,
8220DB001273,1273,Dunree Park,,53.391109,-6.195277,,,,
8220DB001274,1274,Coolock Junction,,53.388939,-6.19797,,,,
8220DB001275,1275,Coolock Village,,53.385586,-6.202111,,,,
8220DB001276,1276,Mask Avenue,,53.384331,-6.202915,,,,
8220DB001277,1277,Artane Roundabout,,53.382681,-6.206217,,,,
8220DB001278,1278,College Green,,53.344237,-6.2613,,,,
8220DB001279,1279,College Green,,53.34426,-6.261705,,,,
8220DB001280,1280,McKelvey Avenue,,53.400196,-6.303143,,,,
8220DB001282,1282,South Great George's Street,,53.342342,-6.264501,,,,
8220DB001283,1283,South Great George's Street,,53.341809,-6.264928,,,,
8220DB001284,1284,Redmond's Hill,,53.3381283509666,-6.26587355723325,,,,
8220DB001285,1285,Camden Street Lower,,53.334378,-6.265125,,,,
8220DB001286,1286,Harrington Street,,53.3325,-6.265727,,,,
8220DB001287,1287,Harrington Street,,53.332478,-6.266118,,,,
8220DB001288,1288,Victoria Street,,53.332323,-6.269638,,,,
8220DB001289,1289,Spencer Street South,,53.332129,-6.273039,,,,
8220DB001290,1290,Clanbrassil Upper,,53.330731,-6.275167,,,,
8220DB001291,1291,Mount Drummond Avenue,,53.328447,-6.27631,,,,
